ORDER_ID,PRODUCT_ID,Product,DATE,CITY_ID,QUANTITY
GAUROUHI-092112,MPPCRD17,Plain Curd,02 June 2018,JAM01,72
TEXOZNSI-672223,MPGHEE7,GHEE,02 June 2018,NDL2,132
NHFFEJIB-484358,MPICCR8,Ice Cream,03 June 2018,DEL1,121
MGZBRVYV-001182,MPGHEE7,GHEE,03 June 2018,GHA03,46
WCQTDNXR-690656,MPLSSI9,Lassi,03 June 2018,UJJ05,97
EASFEOLX-785870,SUDCMK6,Sudha Cow Milk,03 June 2018,DHA02,72
BMNDDMNR-517829,SUDSHT3,Sudha Shakti,03 June 2018,BHG03,104
KSCZWEMS-930363,MPPDA11,Peda,03 June 2018,JAM01,79
FCCGQYTI-483285,MPKALA14,Kalakand,04 June 2018,GHA03,114
OHZORBTQ-903639,MPPCRD17,Plain Curd,04 June 2018,PAT01,137
WEQEFIJG-490109,MPKALA14,Kalakand,04 June 2018,NAR3,77
POFRPEZY-150749,MPKALA14,Kalakand,05 June 2018,DEO05,128
SCCJFXKK-636565,MPICCR8,Ice Cream,05 June 2018,MUZ04,116
OQXUNFVZ-130615,MPSUSP13,Sudha Special,05 June 2018,BHO02,53
KNIVRYWC-680236,MPRSGL15,Rasogulla,07 June 2018,GHA03,57
YCFUYZPS-296038,MPLSSI9,Lassi,07 June 2018,JAB03,118
SICADKWA-890219,MPICCR8,Ice Cream,07 June 2018,BSC04,116
JNXPSFCR-629373,MPPDA11,Peda,07 June 2018,NDL2,27
OZXSLDBI-939326,MPPANR12,Paneer,07 June 2018,BHO02,14
AHXNIGUS-268194,MPPDA11,Peda,07 June 2018,AGR04,70
HYBGUPJM-053758,MPGUJA16,GulabJamun,08 June 2018,UJJ05,41
PNLPOCQL-571743,MPBLSH18,Balusahi,09 June 2018,MUZ04,69
ZLXSHYGX-709038,MPRSGL15,Rasogulla,09 June 2018,AGR04,131
YMJNEJEH-964579,MPICCR8,Ice Cream,09 June 2018,JAB03,107
TYXGTOHQ-314268,MPSUSP13,Sudha Special,10 June 2018,BHO02,132
YIQKHFDV-052989,SUDGLD1,Sudha Gold,10 June 2018,AGR04,121
PHOOOGVJ-732013,SUDSHT3,Sudha Shakti,10 June 2018,GWA04,61
AIPFAYDO-318913,SUDLIT2,Sudha Lite,10 June 2018,GAY02,102
NCRZXFBV-537742,MPICCR8,Ice Cream,11 June 2018,AGR04,138
RGJKXKXA-884693,MPBLSH18,Balusahi,11 June 2018,DHA02,64
UQQQTJDH-936362,MPPDA11,Peda,12 June 2018,RAN03,106
UOPJBQPR-175624,MPBLSH18,Balusahi,12 June 2018,PAT01,30
SKZOXUKG-031456,MPSUSP13,Sudha Special,12 June 2018,AGR04,116
GNKLGBRG-920983,MPRSGL15,Rasogulla,12 June 2018,JAB03,44
ZIGUSESB-295781,SUDCMK6,Sudha Cow Milk,12 June 2018,LUC02,89
CFKCODPK-695464,SUDHEL4,Sudha Healthy,13 June 2018,JAM01,75
HMPUZPZU-554263,SUDSHT3,Sudha Shakti,13 June 2018,LUC02,81
XWHNYLZK-148168,MPGUJA16,GulabJamun,13 June 2018,NAR3,65
EMHUFZVC-878763,MPGUJA16,GulabJamun,14 June 2018,BHO02,36
RUNOZVUH-394548,SUDHEL4,Sudha Healthy,14 June 2018,JAM01,18
LXMOYNLP-897412,SUDLIT2,Sudha Lite,14 June 2018,GHA03,42
DFQGQNYV-596820,MPGUJA16,GulabJamun,14 June 2018,VAR05,46
KURWYUHB-421113,MPPCRD17,Plain Curd,15 June 2018,JAB03,144
CEYUCVAS-128846,MPPDA11,Peda,15 June 2018,DEO05,50
JXRFORNL-840230,MPICCR8,Ice Cream,16 June 2018,BHG03,58
BLXSEEXP-192624,SUDCMK6,Sudha Cow Milk,16 June 2018,NAJ4,129
QGUKXYRQ-222812,MPGHEE7,GHEE,17 June 2018,DEL1,75
XDQWQMHA-436333,MPMTDH10,Mishti dahi,17 June 2018,NAN5,118
HAUDPCTG-281025,MPRSGL15,Rasogulla,17 June 2018,DEL1,150
TNYOAUCX-902387,SUDGLD1,Sudha Gold,18 June 2018,GAY02,105
HUUNDZTB-604763,MPGHEE7,GHEE,18 June 2018,VAR05,34
AYPITNMN-271315,SUDGLD1,Sudha Gold,18 June 2018,NDL2,89
NBVMJYEQ-104913,MPMTDH10,Mishti dahi,18 June 2018,BHO02,121
QRRCYSRO-649931,MPGUJA16,GulabJamun,18 June 2018,PUR01,50
GUPVFICL-517659,MPSUSP13,Sudha Special,19 June 2018,KAN01,125
CFQSFTFY-495915,MPMTDH10,Mishti dahi,19 June 2018,RAN03,83
PWQTXSIR-575678,SUDCMK6,Sudha Cow Milk,19 June 2018,JAM01,57
DUPHRJWQ-772392,MPICCR8,Ice Cream,21 June 2018,NDL2,60
LHEKCBXT-059846,MPSUSP13,Sudha Special,22 June 2018,UJJ05,30
GBOCPADY-488632,MPPCRD17,Plain Curd,22 June 2018,GWA04,19
ZFHDWBUF-562367,SUDGLD1,Sudha Gold,23 June 2018,VAR05,125
HYYRLUFV-486371,MPLSSI9,Lassi,24 June 2018,JAM01,112
DJGIWETJ-644134,MPSUSP13,Sudha Special,24 June 2018,PUR01,29
IQZFPUTN-765680,SUDGLD1,Sudha Gold,24 June 2018,LUC02,83
EDVODGCR-865443,MPGHEE7,GHEE,24 June 2018,PUR01,48
DKBLIUQB-670671,MPKALA14,Kalakand,24 June 2018,PAT01,11
JXCINROP-920515,MPPDA11,Peda,25 June 2018,MUZ04,88
XWFKZQNH-657336,MPLSSI9,Lassi,27 June 2018,RAN03,84
MFVUXQFA-050229,SUDCMK6,Sudha Cow Milk,27 June 2018,GWA04,99
IKBVRJCM-336880,SUDSHT3,Sudha Shakti,27 June 2018,GHA03,101
EVURPNNX-139365,MPPCRD17,Plain Curd,27 June 2018,GWA04,125
XBHENWNW-409348,SUDHEL4,Sudha Healthy,27 June 2018,BHG03,13
YQEAFPAG-539212,MPSUSP13,Sudha Special,28 June 2018,DEL1,44
EJEJBAAQ-413357,MPPANR12,Paneer,28 June 2018,KAN01,50
LGPDISQG-656249,SUDHEL4,Sudha Healthy,28 June 2018,JAB03,41
ZZGZAFMM-539734,SUDGLD1,Sudha Gold,28 June 2018,UJJ05,63
QMGLKWZB-853093,SUDSMT5,Sudha Smart,28 June 2018,GAY02,71
MNGNJOSS-677911,MPSUSP13,Sudha Special,29 June 2018,KAN01,124
JLDUQUKF-073488,MPGUJA16,GulabJamun,29 June 2018,GHA03,31
LYQPWCXY-418665,SUDSMT5,Sudha Smart,29 June 2018,LUC02,118
AOYVVHTR-606519,SUDCMK6,Sudha Cow Milk,29 June 2018,PUR01,130
RYGCIYEL-527283,SUDGLD1,Sudha Gold,29 June 2018,NAN5,146
FKYDIHKP-313991,MPPDA11,Peda,29 June 2018,NAJ4,40
HJFLNCOO-010942,SUDGLD1,Sudha Gold,30 June 2018,NAR3,91
BWWIKZRD-767558,MPBLSH18,Balusahi,30 June 2018,PUR01,66
CLSXFZOV-113542,MPMTDH10,Mishti dahi,30 June 2018,DEO05,29
ZZSDBUWW-158787,MPKALA14,Kalakand,01 July 2018,RAN03,14
ANQGCVOP-520999,MPPANR12,Paneer,02 July 2018,LUC02,65
OFCMOCCI-433731,MPGUJA16,GulabJamun,02 July 2018,UJJ05,65
LRNXEQCU-212727,MPMTDH10,Mishti dahi,02 July 2018,UJJ05,134
ZXCKDDWO-162724,MPSUSP13,Sudha Special,03 July 2018,DEL1,67
PFUWMZCY-368776,MPPDA11,Peda,03 July 2018,BHG03,79
HNYMHSKY-632751,SUDGLD1,Sudha Gold,04 July 2018,UJJ05,21
DWZEHZGI-547445,MPPDA11,Peda,05 July 2018,DEL1,122
DRPIQQOZ-382465,MPPDA11,Peda,05 July 2018,PAT01,66
BRFNWLYN-491228,MPBLSH18,Balusahi,06 July 2018,LUC02,52
DKPKVVNO-154522,SUDGLD1,Sudha Gold,06 July 2018,NAR3,121
FJMBTTXD-769471,MPGUJA16,GulabJamun,06 July 2018,NDL2,31
BKIFYFLP-058391,MPKALA14,Kalakand,07 July 2018,LUC02,144
RJQJLYDC-675268,MPPCRD17,Plain Curd,08 July 2018,MUZ04,130
DKDYGSES-014416,MPMTDH10,Mishti dahi,08 July 2018,GHA03,107
CNUGBSYQ-026208,MPGHEE7,GHEE,08 July 2018,DEL1,39
EGGBGMZK-534359,MPICCR8,Ice Cream,08 July 2018,PUR01,49
XWTINWYD-079352,MPPCRD17,Plain Curd,08 July 2018,BHG03,113
TOLREZOD-720943,MPICCR8,Ice Cream,09 July 2018,PUR01,55
PLZGYPWN-841803,MPLSSI9,Lassi,09 July 2018,GHA03,55
UWWGZVEE-436434,SUDGLD1,Sudha Gold,10 July 2018,GWA04,106
ZYIHDLYH-410886,MPRSGL15,Rasogulla,10 July 2018,NAR3,47
JLZFZGTB-684984,MPLSSI9,Lassi,11 July 2018,JAB03,63
BVBFLNZG-637916,MPMTDH10,Mishti dahi,11 July 2018,IND01,64
SKGZJOUR-928683,MPMTDH10,Mishti dahi,11 July 2018,IND01,19
HQGUBZLR-273105,MPPCRD17,Plain Curd,11 July 2018,MUZ04,131
YJSYWYHJ-829620,MPPANR12,Paneer,12 July 2018,GWA04,109
IXLVHASQ-874409,SUDGLD1,Sudha Gold,12 July 2018,GWA04,31
NMCCPQKP-911298,MPRSGL15,Rasogulla,13 July 2018,UJJ05,72
FAPQGZKA-905954,MPSUSP13,Sudha Special,13 July 2018,UJJ05,47
VAVOOXJW-954170,MPGUJA16,GulabJamun,13 July 2018,PUR01,64
PXSWOJZB-544205,SUDSMT5,Sudha Smart,14 July 2018,IND01,113
HJLTFGUY-671697,MPBLSH18,Balusahi,14 July 2018,DEO05,60
ONLHVLAS-144868,MPICCR8,Ice Cream,15 July 2018,IND01,40
JDUQUAFB-584800,MPICCR8,Ice Cream,15 July 2018,IND01,53
NHUUYTRB-373937,MPLSSI9,Lassi,15 July 2018,AGR04,97
LWUFJPQH-100939,MPPCRD17,Plain Curd,15 July 2018,BHG03,93
DXNKGAZL-694553,MPICCR8,Ice Cream,16 July 2018,LUC02,40
OUQIMHMC-744688,SUDSMT5,Sudha Smart,16 July 2018,PAT01,115
FZCMGVCD-915690,SUDCMK6,Sudha Cow Milk,16 July 2018,PUR01,108
TQQKJUKM-332497,MPGHEE7,GHEE,16 July 2018,NAJ4,28
ZHDFSZBA-142427,MPLSSI9,Lassi,16 July 2018,DEO05,59
CCRFDBRD-333602,SUDGLD1,Sudha Gold,16 July 2018,KAN01,115
WJYGJFON-248869,SUDSHT3,Sudha Shakti,17 July 2018,IND01,22
WYDRSVGW-480054,MPLSSI9,Lassi,17 July 2018,JAB03,102
CRPZQIQF-165630,MPSUSP13,Sudha Special,18 July 2018,DHA02,109
SHBKEHWV-637582,SUDHEL4,Sudha Healthy,18 July 2018,JAM01,86
NTNTGYCW-561844,SUDCMK6,Sudha Cow Milk,19 July 2018,GWA04,124
XMCAWFLI-012336,MPPANR12,Paneer,19 July 2018,GHA03,120
QRFUOZWP-875043,MPICCR8,Ice Cream,19 July 2018,GHA03,46
XCMCHKKX-779672,MPRSGL15,Rasogulla,20 July 2018,PUR01,87
SDKSSFCV-153683,MPPCRD17,Plain Curd,20 July 2018,JAM01,20
UAXUMCAY-004377,MPKALA14,Kalakand,20 July 2018,GWA04,43
BHBCPHRB-694531,MPBLSH18,Balusahi,21 July 2018,GHA03,43
WKKHIAEC-038596,SUDCMK6,Sudha Cow Milk,21 July 2018,GWA04,65
CISJOZGU-282503,SUDLIT2,Sudha Lite,21 July 2018,NDL2,39
CRIUXTKE-460369,MPPDA11,Peda,21 July 2018,IND01,101
BJQMFPVZ-190794,MPPCRD17,Plain Curd,23 July 2018,BSC04,131
BNENCOZU-355776,SUDCMK6,Sudha Cow Milk,24 July 2018,GAY02,24
JQYBGFZV-738114,MPSUSP13,Sudha Special,24 July 2018,VAR05,133
AYQZFLTG-670231,MPGHEE7,GHEE,24 July 2018,KAN01,26
OPZSBPAM-123523,SUDCMK6,Sudha Cow Milk,25 July 2018,JAB03,34
YLVPXIUG-959182,SUDLIT2,Sudha Lite,25 July 2018,MUZ04,22
HDRKNKKA-290281,MPSUSP13,Sudha Special,26 July 2018,BSC04,44
NVHQLCCW-482962,MPGUJA16,GulabJamun,26 July 2018,GAY02,71
SXFIRYXI-543741,SUDSMT5,Sudha Smart,27 July 2018,BHO02,67
WRGTWKVA-602146,MPKALA14,Kalakand,27 July 2018,BHO02,61
GOOFYVLT-877880,MPMTDH10,Mishti dahi,27 July 2018,KAN01,114
SVMQJFBT-687679,MPRSGL15,Rasogulla,28 July 2018,UJJ05,109
RZBUOAVD-718467,MPRSGL15,Rasogulla,28 July 2018,NAJ4,125
LEVVSGXE-776387,SUDGLD1,Sudha Gold,28 July 2018,PAT01,143
ABJJNCAB-989707,SUDGLD1,Sudha Gold,28 July 2018,PUR01,107
IZKJBBNR-941359,MPRSGL15,Rasogulla,29 July 2018,JAM01,46
ABATHOBL-963399,SUDSMT5,Sudha Smart,30 July 2018,IND01,131
QBCNOJNF-024026,MPPCRD17,Plain Curd,30 July 2018,DEL1,31
WAUSPYGX-297991,SUDGLD1,Sudha Gold,30 July 2018,BHO02,122
KTJWVFIE-778369,SUDSMT5,Sudha Smart,30 July 2018,BHG03,99
XNIGDFBP-533007,MPPCRD17,Plain Curd,30 July 2018,NAJ4,142
OVDBZVDJ-301149,MPSUSP13,Sudha Special,30 July 2018,JAB03,101
MQMTQGEU-396444,MPBLSH18,Balusahi,31 July 2018,DHA02,55
DQHTXOZN-158656,MPLSSI9,Lassi,31 July 2018,NDL2,96
XPNNQPDV-664051,MPLSSI9,Lassi,31 July 2018,DEL1,125
WTUBYMRE-365748,SUDHEL4,Sudha Healthy,01 August 2018,JAM01,42
YVGYFRNT-536201,SUDSHT3,Sudha Shakti,01 August 2018,BHG03,89
KYHTNEZU-262724,MPBLSH18,Balusahi,01 August 2018,RAN03,97
DAXJWEZX-032920,SUDLIT2,Sudha Lite,01 August 2018,JAB03,140
EFVOBJKF-347148,MPPCRD17,Plain Curd,02 August 2018,KAN01,48
WREMLHRE-967576,MPMTDH10,Mishti dahi,02 August 2018,BHG03,32
DXWUBNLI-809817,MPRSGL15,Rasogulla,02 August 2018,JAB03,94
UVPXNLYP-774892,MPBLSH18,Balusahi,02 August 2018,PUR01,83
ATZPTCDI-646905,SUDLIT2,Sudha Lite,03 August 2018,BSC04,140
ZNNHFONK-378795,SUDSHT3,Sudha Shakti,03 August 2018,GAY02,139
SZYLKDOS-009680,MPMTDH10,Mishti dahi,03 August 2018,NAN5,132
QQNTMDRZ-371164,MPMTDH10,Mishti dahi,03 August 2018,VAR05,76
WTFTGQHE-965688,MPGUJA16,GulabJamun,04 August 2018,LUC02,61
RNQOPFNH-728558,SUDCMK6,Sudha Cow Milk,04 August 2018,PUR01,141
TKCMHAJD-622286,MPBLSH18,Balusahi,04 August 2018,VAR05,89
ZAKKSRRO-928297,MPRSGL15,Rasogulla,04 August 2018,UJJ05,109
SGNPHHLE-094686,MPPANR12,Paneer,05 August 2018,JAB03,90
VVBHXTGO-886637,SUDHEL4,Sudha Healthy,05 August 2018,DEL1,55
MDSABRIZ-413938,MPGHEE7,GHEE,05 August 2018,VAR05,142
NDQTRYAF-626326,SUDHEL4,Sudha Healthy,05 August 2018,BHG03,102
COMTWZOC-406048,MPKALA14,Kalakand,06 August 2018,BHG03,42
CWXHGFFK-883510,MPGHEE7,GHEE,06 August 2018,BSC04,96
RCGSFQBF-816971,MPPDA11,Peda,06 August 2018,NAR3,83
BYLCAXBK-961680,MPPANR12,Paneer,06 August 2018,GWA04,104
UWHNFDYB-163727,SUDGLD1,Sudha Gold,07 August 2018,JAB03,116
LFJVXPRZ-464786,MPBLSH18,Balusahi,08 August 2018,DHA02,99
TYUYLTJR-659153,SUDCMK6,Sudha Cow Milk,09 August 2018,PUR01,126
ZMVTIYZC-651026,MPICCR8,Ice Cream,09 August 2018,DHA02,30
YVWNUKYT-127371,MPLSSI9,Lassi,09 August 2018,KAN01,53
UKIZJGEY-742813,MPMTDH10,Mishti dahi,09 August 2018,AGR04,93
CNYPKVVG-566246,MPGHEE7,GHEE,10 August 2018,IND01,99
FVSCYUZS-837615,MPRSGL15,Rasogulla,10 August 2018,VAR05,22
GMSOXJTP-273423,SUDHEL4,Sudha Healthy,11 August 2018,BHO02,30
UQKBYJGP-351346,SUDSHT3,Sudha Shakti,12 August 2018,DEL1,32
ZVCXLRSC-793124,SUDCMK6,Sudha Cow Milk,12 August 2018,GAY02,48
VUYUTGMO-702666,SUDHEL4,Sudha Healthy,12 August 2018,DEL1,26
RVEPJHQQ-802861,MPICCR8,Ice Cream,13 August 2018,JAB03,41
WQMAIQNL-920990,MPPANR12,Paneer,14 August 2018,GHA03,103
KZYDPGAC-526174,MPLSSI9,Lassi,14 August 2018,BHO02,38
JVXAPNYT-572545,SUDSMT5,Sudha Smart,15 August 2018,GWA04,131
OJWGODTY-630202,MPSUSP13,Sudha Special,16 August 2018,UJJ05,70
VOIRDPCF-261214,MPGUJA16,GulabJamun,16 August 2018,GWA04,120
KBQEUPWX-467866,SUDSMT5,Sudha Smart,17 August 2018,NDL2,100
QYJEYCYV-567389,SUDSMT5,Sudha Smart,17 August 2018,NAJ4,56
IXEEFPRG-198488,MPPCRD17,Plain Curd,17 August 2018,AGR04,86
SEZBTPQB-508699,MPGHEE7,GHEE,17 August 2018,DHA02,13
CEGSNWCC-715662,MPICCR8,Ice Cream,18 August 2018,NAR3,38
XUSQGEJM-922229,MPMTDH10,Mishti dahi,18 August 2018,IND01,111
ZOFFQKSG-895302,SUDHEL4,Sudha Healthy,19 August 2018,BSC04,116
QSDYCCVX-459733,MPPCRD17,Plain Curd,19 August 2018,PUR01,114
RPZKXTRS-554659,SUDGLD1,Sudha Gold,19 August 2018,DEL1,145
ZMTDFGVW-111508,MPPDA11,Peda,20 August 2018,DHA02,103
ONJTPOGU-503466,SUDSHT3,Sudha Shakti,20 August 2018,BHO02,78
HRLCBXMU-424959,MPBLSH18,Balusahi,20 August 2018,DEO05,44
PKMGYZVQ-560698,SUDCMK6,Sudha Cow Milk,20 August 2018,MUZ04,11
GEEXLCPH-957431,SUDHEL4,Sudha Healthy,20 August 2018,GAY02,146
JRYZZWFM-334645,MPBLSH18,Balusahi,20 August 2018,KAN01,86
NUXAQNKI-985432,MPPANR12,Paneer,21 August 2018,JAB03,125
OHCSCVZX-782369,SUDSMT5,Sudha Smart,21 August 2018,MUZ04,127
XDAVSTZX-804840,SUDSHT3,Sudha Shakti,21 August 2018,NAR3,103
ZZWITIAN-142305,MPLSSI9,Lassi,21 August 2018,BSC04,42
STMFAWRX-619957,SUDSHT3,Sudha Shakti,21 August 2018,AGR04,110
YARLJLTS-156006,MPMTDH10,Mishti dahi,21 August 2018,LUC02,92
OCFIQGXJ-403818,SUDLIT2,Sudha Lite,21 August 2018,GHA03,93
VRXUHAVA-463783,SUDSMT5,Sudha Smart,22 August 2018,GWA04,25
ITOXCSTE-236328,MPKALA14,Kalakand,22 August 2018,GAY02,141
HSLHCMQD-431674,SUDHEL4,Sudha Healthy,22 August 2018,PUR01,138
DHIZVQRT-908201,SUDCMK6,Sudha Cow Milk,22 August 2018,BHO02,144
JODKXRDW-763437,SUDCMK6,Sudha Cow Milk,22 August 2018,NAR3,48
XVEIPIMQ-601581,SUDHEL4,Sudha Healthy,22 August 2018,PAT01,102
RDOOULZJ-023243,MPPCRD17,Plain Curd,22 August 2018,NDL2,102
OYYVNEQI-041955,MPKALA14,Kalakand,22 August 2018,RAN03,71
MPKYIPKB-774638,MPICCR8,Ice Cream,23 August 2018,DHA02,36
SNKFTJCG-003332,MPGUJA16,GulabJamun,23 August 2018,NAJ4,91
NRDMFQRQ-927142,MPKALA14,Kalakand,23 August 2018,PAT01,90
SDERLEQO-300660,MPPCRD17,Plain Curd,24 August 2018,KAN01,122
OYOKWSFQ-509401,MPKALA14,Kalakand,24 August 2018,DEO05,81
SAVGTXNF-025387,MPPCRD17,Plain Curd,24 August 2018,JAB03,99
VWGANYUJ-913781,MPPANR12,Paneer,24 August 2018,GHA03,117
EPAJWLAW-094548,MPBLSH18,Balusahi,25 August 2018,KAN01,57
UICVAOXB-355275,MPPANR12,Paneer,25 August 2018,UJJ05,25
SJGTEHQG-670768,MPICCR8,Ice Cream,26 August 2018,GHA03,34
NDBMPPYG-713201,MPGHEE7,GHEE,26 August 2018,DEO05,96
NTYBLFQF-089055,MPMTDH10,Mishti dahi,26 August 2018,GAY02,145
CVHUUMUZ-163461,MPBLSH18,Balusahi,26 August 2018,VAR05,59
BIULOBKC-422589,SUDGLD1,Sudha Gold,26 August 2018,GHA03,74
JRBWASXW-768459,MPICCR8,Ice Cream,26 August 2018,DEL1,33
FUUHQJZT-072384,MPICCR8,Ice Cream,27 August 2018,BHO02,32
UOJPRMPS-624274,MPLSSI9,Lassi,27 August 2018,VAR05,42
IFLABQUB-116404,MPICCR8,Ice Cream,27 August 2018,BSC04,42
GYMBHLZM-611621,MPICCR8,Ice Cream,27 August 2018,NAJ4,48
NSYKVGXW-741235,MPMTDH10,Mishti dahi,28 August 2018,AGR04,13
EXEATAKT-805044,MPKALA14,Kalakand,29 August 2018,JAM01,76
UFHTQJJJ-707965,MPMTDH10,Mishti dahi,29 August 2018,VAR05,71
KUITTNOA-741469,MPGUJA16,GulabJamun,30 August 2018,BHO02,105
EHAXKZFH-015383,SUDGLD1,Sudha Gold,30 August 2018,VAR05,78
THRODEWA-643200,SUDHEL4,Sudha Healthy,30 August 2018,NAR3,81
KIACGDVB-796983,MPKALA14,Kalakand,30 August 2018,NAJ4,61
VMTUNQKG-454514,MPBLSH18,Balusahi,30 August 2018,DHA02,93
GZNNQFVY-771982,SUDSHT3,Sudha Shakti,31 August 2018,NAJ4,36
JWDJGZYR-312619,MPRSGL15,Rasogulla,31 August 2018,NAN5,78
PIZODUXK-767769,SUDSMT5,Sudha Smart,31 August 2018,NAR3,57
SWSXVQBX-983077,MPBLSH18,Balusahi,31 August 2018,BHO02,35
GRLUGLRG-154408,SUDHEL4,Sudha Healthy,01 September 2018,MUZ04,130
OEIMQZVH-987439,MPICCR8,Ice Cream,01 September 2018,BHG03,39
EMSWWHHU-379924,MPBLSH18,Balusahi,02 September 2018,NDL2,83
HHQMDZAD-540022,MPPDA11,Peda,03 September 2018,NAJ4,34
YSBJHBET-586012,MPGHEE7,GHEE,03 September 2018,GWA04,29
TSHFQJUU-361073,SUDSMT5,Sudha Smart,03 September 2018,KAN01,122
BNKCRSHZ-442892,SUDSMT5,Sudha Smart,04 September 2018,GHA03,66
VJUUMRYV-227164,MPGHEE7,GHEE,04 September 2018,BHO02,28
KNQFZSZI-892968,SUDGLD1,Sudha Gold,04 September 2018,KAN01,135
USSHLDXQ-794671,SUDCMK6,Sudha Cow Milk,05 September 2018,NAR3,46
WUSZVNNS-729369,SUDSMT5,Sudha Smart,05 September 2018,DEL1,55
CCWZOVMO-006509,SUDSMT5,Sudha Smart,06 September 2018,DHA02,22
ZJHNQFAT-462611,SUDSMT5,Sudha Smart,06 September 2018,BSC04,102
XBXAOABW-275241,MPBLSH18,Balusahi,06 September 2018,BHO02,30
NBNPKKDF-410973,MPLSSI9,Lassi,07 September 2018,KAN01,36
AVXXSHJO-891875,SUDGLD1,Sudha Gold,08 September 2018,NAN5,43
AYBEGXVQ-877482,MPRSGL15,Rasogulla,08 September 2018,IND01,140
UJELAWVD-595062,SUDGLD1,Sudha Gold,09 September 2018,PAT01,37
BWHIBTHO-192018,MPKALA14,Kalakand,09 September 2018,KAN01,91
USFXYDWA-920605,MPGUJA16,GulabJamun,09 September 2018,NAJ4,67
AFUGSBID-809520,MPSUSP13,Sudha Special,10 September 2018,GWA04,140
CZPAKXHI-872483,MPKALA14,Kalakand,10 September 2018,GAY02,11
KAIPIRLI-327638,MPICCR8,Ice Cream,10 September 2018,NDL2,44
HFXSNXOM-959924,MPPANR12,Paneer,11 September 2018,IND01,29
YBQSPTSN-591727,MPPANR12,Paneer,11 September 2018,NDL2,127
NDXGMXJW-131064,MPPCRD17,Plain Curd,11 September 2018,PAT01,117
GZKNHJSJ-356435,MPMTDH10,Mishti dahi,11 September 2018,DHA02,100
TABADCGM-376859,MPRSGL15,Rasogulla,12 September 2018,PUR01,147
MHWLAUPP-261189,MPICCR8,Ice Cream,12 September 2018,RAN03,46
QFMQLBBP-267554,SUDCMK6,Sudha Cow Milk,13 September 2018,RAN03,123
KOKGOQQP-418618,MPLSSI9,Lassi,14 September 2018,LUC02,48
DBAKUUHE-713492,MPMTDH10,Mishti dahi,14 September 2018,PUR01,66
BDINXZBM-334310,SUDGLD1,Sudha Gold,14 September 2018,PAT01,89
LJELRSZB-173791,SUDSMT5,Sudha Smart,14 September 2018,NAN5,129
TQDIHIJB-086722,MPRSGL15,Rasogulla,15 September 2018,DEO05,21
FLGEBAUX-038792,MPBLSH18,Balusahi,15 September 2018,GWA04,48
JLWKECVW-081346,MPGUJA16,GulabJamun,16 September 2018,KAN01,86
FXJOBTQP-712246,MPICCR8,Ice Cream,16 September 2018,BHO02,36
GWDWOTRT-714834,SUDHEL4,Sudha Healthy,16 September 2018,VAR05,16
AEJLSXCU-171142,SUDSHT3,Sudha Shakti,17 September 2018,GWA04,34
FTICKBAO-916066,MPPANR12,Paneer,18 September 2018,BHO02,43
QHQFBJJO-899182,MPGUJA16,GulabJamun,19 September 2018,NAR3,99
ITHLRLFD-968290,SUDCMK6,Sudha Cow Milk,19 September 2018,NAN5,98
UUHYGENE-237061,MPGHEE7,GHEE,19 September 2018,DEL1,39
JVYRQLJI-793777,SUDHEL4,Sudha Healthy,20 September 2018,GAY02,81
MCPAVPNH-160451,SUDSHT3,Sudha Shakti,20 September 2018,PUR01,65
SKRJGZCF-672197,SUDLIT2,Sudha Lite,20 September 2018,DHA02,94
RHBNXSVV-498442,MPICCR8,Ice Cream,21 September 2018,UJJ05,39
CIODEWOF-082560,MPPCRD17,Plain Curd,21 September 2018,NDL2,120
KISEAOGH-287885,SUDGLD1,Sudha Gold,21 September 2018,BHG03,139
KQIMLLSQ-974010,MPPANR12,Paneer,22 September 2018,NAR3,139
IPHTGFDS-113242,MPRSGL15,Rasogulla,22 September 2018,NAJ4,64
SNICJOFL-715133,MPGHEE7,GHEE,23 September 2018,DEL1,136
IDGPGBMU-062056,MPKALA14,Kalakand,23 September 2018,PUR01,16
ALEKGSNK-898972,MPKALA14,Kalakand,23 September 2018,PUR01,74
DMYAHAXO-588117,MPPANR12,Paneer,24 September 2018,AGR04,103
WZVYEXVI-034749,MPGHEE7,GHEE,24 September 2018,MUZ04,60
MQESCZUQ-461108,MPPCRD17,Plain Curd,24 September 2018,IND01,59
HOFOTLOX-045666,SUDSHT3,Sudha Shakti,26 September 2018,KAN01,12
JANKYUEG-160642,MPLSSI9,Lassi,26 September 2018,GHA03,42
UHJLUTLW-242322,SUDGLD1,Sudha Gold,26 September 2018,BSC04,70
ZDAANGZN-803028,MPBLSH18,Balusahi,26 September 2018,DEL1,93
OSZTNIEL-178970,SUDGLD1,Sudha Gold,27 September 2018,NAN5,53
LNKCJOHH-697773,MPRSGL15,Rasogulla,27 September 2018,JAB03,47
BUQFDVGT-140883,MPBLSH18,Balusahi,28 September 2018,DEO05,94
EPMHWVLH-400050,SUDLIT2,Sudha Lite,29 September 2018,RAN03,112
SFFAGZTP-659159,MPBLSH18,Balusahi,29 September 2018,DEL1,53
AZPNUFSL-094023,SUDHEL4,Sudha Healthy,29 September 2018,BHO02,69
BMDETZGQ-588535,SUDGLD1,Sudha Gold,30 September 2018,VAR05,48
NKZSPORL-325376,SUDHEL4,Sudha Healthy,01 October 2018,RAN03,141
